Timestamp,t,solar_radiation (kJ/m2)
11/22/2015 8:59,7809,110
11/22/2015 9:14,7809.25,630
11/22/2015 9:29,7809.5,630
11/22/2015 9:44,7809.75,630
11/22/2015 9:59,7810,630
11/22/2015 10:14,7810.25,570
11/22/2015 10:29,7810.5,570
11/22/2015 10:44,7810.75,570
11/22/2015 10:59,7811,570
11/22/2015 11:14,7811.25,970
11/22/2015 11:29,7811.5,970
11/22/2015 11:44,7811.75,970
11/22/2015 11:59,7812,970
11/22/2015 12:14,7812.25,1104
11/22/2015 12:29,7812.5,1104
11/22/2015 12:44,7812.75,1104
11/22/2015 12:59,7813,1104
11/22/2015 13:14,7813.25,1091
11/22/2015 13:29,7813.5,1091
11/22/2015 13:44,7813.75,1091
11/22/2015 13:59,7814,1091
11/22/2015 14:14,7814.25,860
11/22/2015 14:29,7814.5,860
11/22/2015 14:44,7814.75,860
11/22/2015 14:59,7815,860
11/22/2015 15:14,7815.25,350
11/22/2015 15:29,7815.5,350
11/22/2015 15:44,7815.75,350
11/22/2015 15:59,7816,350
11/22/2015 16:14,7816.25,190
11/22/2015 16:29,7816.5,190
11/22/2015 16:44,7816.75,190
11/22/2015 16:59,7817,190
11/22/2015 17:14,7817.25,10
11/22/2015 17:29,7817.5,10
11/22/2015 17:44,7817.75,10
11/22/2015 17:59,7818,10
11/22/2015 18:14,7818.25,0
11/22/2015 18:29,7818.5,0
11/22/2015 18:44,7818.75,0
11/22/2015 18:59,7819,0
11/22/2015 19:14,7819.25,0
11/22/2015 19:29,7819.5,0
11/22/2015 19:44,7819.75,0
11/22/2015 19:59,7820,0
11/22/2015 20:14,7820.25,0
11/22/2015 20:29,7820.5,0
11/22/2015 20:44,7820.75,0
11/22/2015 20:59,7821,0
11/22/2015 21:14,7821.25,0
11/22/2015 21:29,7821.5,0
11/22/2015 21:44,7821.75,0
11/22/2015 21:59,7822,0
11/22/2015 22:14,7822.25,0
11/22/2015 22:29,7822.5,0
11/22/2015 22:44,7822.75,0
11/22/2015 22:59,7823,0
11/22/2015 23:14,7823.25,0
11/22/2015 23:29,7823.5,0
11/22/2015 23:44,7823.75,0
11/22/2015 23:59,7824,0
11/23/2015 0:14,7824.25,0
11/23/2015 0:29,7824.5,0
11/23/2015 0:44,7824.75,0
11/23/2015 0:59,7825,0
11/23/2015 1:14,7825.25,0
11/23/2015 1:29,7825.5,0
11/23/2015 1:44,7825.75,0
11/23/2015 1:59,7826,0
11/23/2015 2:14,7826.25,0
11/23/2015 2:29,7826.5,0
11/23/2015 2:44,7826.75,0
11/23/2015 2:59,7827,0
11/23/2015 3:14,7827.25,0
11/23/2015 3:29,7827.5,0
11/23/2015 3:44,7827.75,0
11/23/2015 3:59,7828,0
11/23/2015 4:14,7828.25,0
11/23/2015 4:29,7828.5,0
11/23/2015 4:44,7828.75,0
11/23/2015 4:59,7829,0
11/23/2015 5:14,7829.25,0
11/23/2015 5:29,7829.5,0
11/23/2015 5:44,7829.75,0
11/23/2015 5:59,7830,0
11/23/2015 6:14,7830.25,0
11/23/2015 6:29,7830.5,0
11/23/2015 6:44,7830.75,0
11/23/2015 6:59,7831,0
11/23/2015 7:14,7831.25,0
11/23/2015 7:29,7831.5,0
11/23/2015 7:44,7831.75,0
11/23/2015 7:59,7832,0
11/23/2015 8:14,7832.25,150
11/23/2015 8:29,7832.5,150
11/23/2015 8:44,7832.75,150
11/23/2015 8:59,7833,150
11/23/2015 9:14,7833.25,640
11/23/2015 9:29,7833.5,640
11/23/2015 9:44,7833.75,640
11/23/2015 9:59,7834,640
11/23/2015 10:14,7834.25,1100
11/23/2015 10:29,7834.5,1100
11/23/2015 10:44,7834.75,1100
11/23/2015 10:59,7835,1100
11/23/2015 11:14,7835.25,1410
11/23/2015 11:29,7835.5,1410
11/23/2015 11:44,7835.75,1410
11/23/2015 11:59,7836,1410
11/23/2015 12:14,7836.25,1538
11/23/2015 12:29,7836.5,1538
11/23/2015 12:44,7836.75,1538
11/23/2015 12:59,7837,1538
11/23/2015 13:14,7837.25,1483
11/23/2015 13:29,7837.5,1483
11/23/2015 13:44,7837.75,1483
11/23/2015 13:59,7838,1483
11/23/2015 14:14,7838.25,1221
11/23/2015 14:29,7838.5,1221
11/23/2015 14:44,7838.75,1221
11/23/2015 14:59,7839,1221
11/23/2015 15:14,7839.25,810
11/23/2015 15:29,7839.5,810
11/23/2015 15:44,7839.75,810
11/23/2015 15:59,7840,810
11/23/2015 16:14,7840.25,290
11/23/2015 16:29,7840.5,290
11/23/2015 16:44,7840.75,290
11/23/2015 16:59,7841,290
11/23/2015 17:14,7841.25,10
11/23/2015 17:29,7841.5,10
11/23/2015 17:44,7841.75,10
11/23/2015 17:59,7842,10
11/23/2015 18:14,7842.25,0
11/23/2015 18:29,7842.5,0
11/23/2015 18:44,7842.75,0
11/23/2015 18:59,7843,0
11/23/2015 19:14,7843.25,0
11/23/2015 19:29,7843.5,0
11/23/2015 19:44,7843.75,0
11/23/2015 19:59,7844,0
11/23/2015 20:14,7844.25,0
11/23/2015 20:29,7844.5,0
11/23/2015 20:44,7844.75,0
11/23/2015 20:59,7845,0
11/23/2015 21:14,7845.25,0
11/23/2015 21:29,7845.5,0
11/23/2015 21:44,7845.75,0
11/23/2015 21:59,7846,0
11/23/2015 22:14,7846.25,0
11/23/2015 22:29,7846.5,0
11/23/2015 22:44,7846.75,0
11/23/2015 22:59,7847,0
11/23/2015 23:14,7847.25,0
11/23/2015 23:29,7847.5,0
11/23/2015 23:44,7847.75,0
11/23/2015 23:59,7848,0
11/24/2015 0:14,7848.25,0
11/24/2015 0:29,7848.5,0
11/24/2015 0:44,7848.75,0
11/24/2015 0:59,7849,0
11/24/2015 1:14,7849.25,0
11/24/2015 1:29,7849.5,0
11/24/2015 1:44,7849.75,0
11/24/2015 1:59,7850,0
11/24/2015 2:14,7850.25,0
11/24/2015 2:29,7850.5,0
11/24/2015 2:44,7850.75,0
11/24/2015 2:59,7851,0
11/24/2015 3:14,7851.25,0
11/24/2015 3:29,7851.5,0
11/24/2015 3:44,7851.75,0
11/24/2015 3:59,7852,0
11/24/2015 4:14,7852.25,0
11/24/2015 4:29,7852.5,0
11/24/2015 4:44,7852.75,0
11/24/2015 4:59,7853,0
11/24/2015 5:14,7853.25,0
11/24/2015 5:29,7853.5,0
11/24/2015 5:44,7853.75,0
11/24/2015 5:59,7854,0
11/24/2015 6:14,7854.25,0
11/24/2015 6:29,7854.5,0
11/24/2015 6:44,7854.75,0
11/24/2015 6:59,7855,0
11/24/2015 7:14,7855.25,0
11/24/2015 7:29,7855.5,0
11/24/2015 7:44,7855.75,0
11/24/2015 7:59,7856,0
11/24/2015 8:14,7856.25,40
11/24/2015 8:29,7856.5,40
11/24/2015 8:44,7856.75,40
11/24/2015 8:59,7857,40
11/24/2015 9:14,7857.25,170
11/24/2015 9:29,7857.5,170
11/24/2015 9:44,7857.75,170
11/24/2015 9:59,7858,170
11/24/2015 10:14,7858.25,360
11/24/2015 10:29,7858.5,360
11/24/2015 10:44,7858.75,360
11/24/2015 10:59,7859,360
11/24/2015 11:14,7859.25,610
11/24/2015 11:29,7859.5,610
11/24/2015 11:44,7859.75,610
11/24/2015 11:59,7860,610
11/24/2015 12:14,7860.25,750
11/24/2015 12:29,7860.5,750
11/24/2015 12:44,7860.75,750
11/24/2015 12:59,7861,750
11/24/2015 13:14,7861.25,550
11/24/2015 13:29,7861.5,550
11/24/2015 13:44,7861.75,550
11/24/2015 13:59,7862,550
11/24/2015 14:14,7862.25,490
11/24/2015 14:29,7862.5,490
11/24/2015 14:44,7862.75,490
11/24/2015 14:59,7863,490
11/24/2015 15:14,7863.25,270
11/24/2015 15:29,7863.5,270
11/24/2015 15:44,7863.75,270
11/24/2015 15:59,7864,270
11/24/2015 16:14,7864.25,70
11/24/2015 16:29,7864.5,70
11/24/2015 16:44,7864.75,70
11/24/2015 16:59,7865,70
11/24/2015 17:14,7865.25,0
11/24/2015 17:29,7865.5,0
11/24/2015 17:44,7865.75,0
11/24/2015 17:59,7866,0
11/24/2015 18:14,7866.25,0
11/24/2015 18:29,7866.5,0
11/24/2015 18:44,7866.75,0
11/24/2015 18:59,7867,0
11/24/2015 19:14,7867.25,0
11/24/2015 19:29,7867.5,0
11/24/2015 19:44,7867.75,0
11/24/2015 19:59,7868,0
11/24/2015 20:14,7868.25,0
11/24/2015 20:29,7868.5,0
11/24/2015 20:44,7868.75,0
11/24/2015 20:59,7869,0
11/24/2015 21:14,7869.25,0
11/24/2015 21:29,7869.5,0
11/24/2015 21:44,7869.75,0
11/24/2015 21:59,7870,0
11/24/2015 22:14,7870.25,0
11/24/2015 22:29,7870.5,0
11/24/2015 22:44,7870.75,0
11/24/2015 22:59,7871,0
11/24/2015 23:14,7871.25,0
11/24/2015 23:29,7871.5,0
11/24/2015 23:44,7871.75,0
11/24/2015 23:59,7872,0
11/25/2015 0:14,7872.25,0
11/25/2015 0:29,7872.5,0
11/25/2015 0:44,7872.75,0
11/25/2015 0:59,7873,0
11/25/2015 1:14,7873.25,0
11/25/2015 1:29,7873.5,0
11/25/2015 1:44,7873.75,0
11/25/2015 1:59,7874,0
11/25/2015 2:14,7874.25,0
11/25/2015 2:29,7874.5,0
11/25/2015 2:44,7874.75,0
11/25/2015 2:59,7875,0
11/25/2015 3:14,7875.25,0
11/25/2015 3:29,7875.5,0
11/25/2015 3:44,7875.75,0
11/25/2015 3:59,7876,0
11/25/2015 4:14,7876.25,0
11/25/2015 4:29,7876.5,0
11/25/2015 4:44,7876.75,0
11/25/2015 4:59,7877,0
11/25/2015 5:14,7877.25,0
11/25/2015 5:29,7877.5,0
11/25/2015 5:44,7877.75,0
11/25/2015 5:59,7878,0
11/25/2015 6:14,7878.25,0
11/25/2015 6:29,7878.5,0
11/25/2015 6:44,7878.75,0
11/25/2015 6:59,7879,0
11/25/2015 7:14,7879.25,0
11/25/2015 7:29,7879.5,0
11/25/2015 7:44,7879.75,0
11/25/2015 7:59,7880,0
11/25/2015 8:14,7880.25,70
11/25/2015 8:29,7880.5,70
11/25/2015 8:44,7880.75,70
11/25/2015 8:59,7881,70
11/25/2015 9:14,7881.25,550
11/25/2015 9:29,7881.5,550
11/25/2015 9:44,7881.75,550
11/25/2015 9:59,7882,550
11/25/2015 10:14,7882.25,980
11/25/2015 10:29,7882.5,980
11/25/2015 10:44,7882.75,980
11/25/2015 10:59,7883,980
11/25/2015 11:14,7883.25,1333
11/25/2015 11:29,7883.5,1333
11/25/2015 11:44,7883.75,1333
11/25/2015 11:59,7884,1333
11/25/2015 12:14,7884.25,1467
11/25/2015 12:29,7884.5,1467
11/25/2015 12:44,7884.75,1467
11/25/2015 12:59,7885,1467
11/25/2015 13:14,7885.25,1203
11/25/2015 13:29,7885.5,1203
11/25/2015 13:44,7885.75,1203
11/25/2015 13:59,7886,1203
11/25/2015 14:14,7886.25,1071
11/25/2015 14:29,7886.5,1071
11/25/2015 14:44,7886.75,1071
11/25/2015 14:59,7887,1071
11/25/2015 15:14,7887.25,680
11/25/2015 15:29,7887.5,680
11/25/2015 15:44,7887.75,680
11/25/2015 15:59,7888,680
11/25/2015 16:14,7888.25,230
11/25/2015 16:29,7888.5,230
11/25/2015 16:44,7888.75,230
11/25/2015 16:59,7889,230
11/25/2015 17:14,7889.25,10
11/25/2015 17:29,7889.5,10
11/25/2015 17:44,7889.75,10
11/25/2015 17:59,7890,10
11/25/2015 18:14,7890.25,0
11/25/2015 18:29,7890.5,0
11/25/2015 18:44,7890.75,0
11/25/2015 18:59,7891,0
11/25/2015 19:14,7891.25,0
11/25/2015 19:29,7891.5,0
11/25/2015 19:44,7891.75,0
11/25/2015 19:59,7892,0
11/25/2015 20:14,7892.25,0
11/25/2015 20:29,7892.5,0
11/25/2015 20:44,7892.75,0
11/25/2015 20:59,7893,0
11/25/2015 21:14,7893.25,0
11/25/2015 21:29,7893.5,0
11/25/2015 21:44,7893.75,0
11/25/2015 21:59,7894,0
11/25/2015 22:14,7894.25,0
11/25/2015 22:29,7894.5,0
11/25/2015 22:44,7894.75,0
11/25/2015 22:59,7895,0
11/25/2015 23:14,7895.25,0
11/25/2015 23:29,7895.5,0
11/25/2015 23:44,7895.75,0
11/25/2015 23:59,7896,0
11/26/2015 0:14,7896.25,0
11/26/2015 0:29,7896.5,0
11/26/2015 0:44,7896.75,0
11/26/2015 0:59,7897,0
11/26/2015 1:14,7897.25,0
11/26/2015 1:29,7897.5,0
11/26/2015 1:44,7897.75,0
11/26/2015 1:59,7898,0
11/26/2015 2:14,7898.25,0
11/26/2015 2:29,7898.5,0
11/26/2015 2:44,7898.75,0
11/26/2015 2:59,7899,0
11/26/2015 3:14,7899.25,0
11/26/2015 3:29,7899.5,0
11/26/2015 3:44,7899.75,0
11/26/2015 3:59,7900,0
11/26/2015 4:14,7900.25,0
11/26/2015 4:29,7900.5,0
11/26/2015 4:44,7900.75,0
11/26/2015 4:59,7901,0
11/26/2015 5:14,7901.25,0
11/26/2015 5:29,7901.5,0
11/26/2015 5:44,7901.75,0
11/26/2015 5:59,7902,0
11/26/2015 6:14,7902.25,0
11/26/2015 6:29,7902.5,0
11/26/2015 6:44,7902.75,0
11/26/2015 6:59,7903,0
11/26/2015 7:14,7903.25,0
11/26/2015 7:29,7903.5,0
11/26/2015 7:44,7903.75,0
11/26/2015 7:59,7904,0
11/26/2015 8:14,7904.25,80
11/26/2015 8:29,7904.5,80
11/26/2015 8:44,7904.75,80
11/26/2015 8:59,7905,80
11/26/2015 9:14,7905.25,240
11/26/2015 9:29,7905.5,240
11/26/2015 9:44,7905.75,240
11/26/2015 9:59,7906,240
11/26/2015 10:14,7906.25,540
11/26/2015 10:29,7906.5,540
11/26/2015 10:44,7906.75,540
11/26/2015 10:59,7907,540
11/26/2015 11:14,7907.25,1065
11/26/2015 11:29,7907.5,1065
11/26/2015 11:44,7907.75,1065
11/26/2015 11:59,7908,1065
11/26/2015 12:14,7908.25,1188
11/26/2015 12:29,7908.5,1188
11/26/2015 12:44,7908.75,1188
11/26/2015 12:59,7909,1188
11/26/2015 13:14,7909.25,970
11/26/2015 13:29,7909.5,970
11/26/2015 13:44,7909.75,970
11/26/2015 13:59,7910,970
11/26/2015 14:14,7910.25,1031
11/26/2015 14:29,7910.5,1031
11/26/2015 14:44,7910.75,1031
11/26/2015 14:59,7911,1031
11/26/2015 15:14,7911.25,560
11/26/2015 15:29,7911.5,560
11/26/2015 15:44,7911.75,560
11/26/2015 15:59,7912,560
11/26/2015 16:14,7912.25,110
11/26/2015 16:29,7912.5,110
11/26/2015 16:44,7912.75,110
11/26/2015 16:59,7913,110
11/26/2015 17:14,7913.25,0
11/26/2015 17:29,7913.5,0
11/26/2015 17:44,7913.75,0
11/26/2015 17:59,7914,0
11/26/2015 18:14,7914.25,0
11/26/2015 18:29,7914.5,0
11/26/2015 18:44,7914.75,0
11/26/2015 18:59,7915,0
11/26/2015 19:14,7915.25,0
11/26/2015 19:29,7915.5,0
11/26/2015 19:44,7915.75,0
11/26/2015 19:59,7916,0
11/26/2015 20:14,7916.25,0
11/26/2015 20:29,7916.5,0
11/26/2015 20:44,7916.75,0
11/26/2015 20:59,7917,0
11/26/2015 21:14,7917.25,0
11/26/2015 21:29,7917.5,0
11/26/2015 21:44,7917.75,0
11/26/2015 21:59,7918,0
11/26/2015 22:14,7918.25,0
11/26/2015 22:29,7918.5,0
11/26/2015 22:44,7918.75,0
11/26/2015 22:59,7919,0
11/26/2015 23:14,7919.25,0
11/26/2015 23:29,7919.5,0
11/26/2015 23:44,7919.75,0
11/26/2015 23:59,7920,0
11/27/2015 0:14,7920.25,0
11/27/2015 0:29,7920.5,0
11/27/2015 0:44,7920.75,0
11/27/2015 0:59,7921,0
11/27/2015 1:14,7921.25,0
11/27/2015 1:29,7921.5,0
11/27/2015 1:44,7921.75,0
11/27/2015 1:59,7922,0
11/27/2015 2:14,7922.25,0
11/27/2015 2:29,7922.5,0
11/27/2015 2:44,7922.75,0
11/27/2015 2:59,7923,0
11/27/2015 3:14,7923.25,0
11/27/2015 3:29,7923.5,0
11/27/2015 3:44,7923.75,0
11/27/2015 3:59,7924,0
11/27/2015 4:14,7924.25,0
11/27/2015 4:29,7924.5,0
11/27/2015 4:44,7924.75,0
11/27/2015 4:59,7925,0
11/27/2015 5:14,7925.25,0
11/27/2015 5:29,7925.5,0
11/27/2015 5:44,7925.75,0
11/27/2015 5:59,7926,0
11/27/2015 6:14,7926.25,0
11/27/2015 6:29,7926.5,0
11/27/2015 6:44,7926.75,0
11/27/2015 6:59,7927,0
11/27/2015 7:14,7927.25,0
11/27/2015 7:29,7927.5,0
11/27/2015 7:44,7927.75,0
11/27/2015 7:59,7928,0
11/27/2015 8:14,7928.25,0
11/27/2015 8:29,7928.5,0
11/27/2015 8:44,7928.75,0
11/27/2015 8:59,7929,0
11/27/2015 9:14,7929.25,30
11/27/2015 9:29,7929.5,30
11/27/2015 9:44,7929.75,30
11/27/2015 9:59,7930,30
11/27/2015 10:14,7930.25,60
11/27/2015 10:29,7930.5,60
11/27/2015 10:44,7930.75,60
11/27/2015 10:59,7931,60
11/27/2015 11:14,7931.25,60
11/27/2015 11:29,7931.5,60
11/27/2015 11:44,7931.75,60
11/27/2015 11:59,7932,60
11/27/2015 12:14,7932.25,120
11/27/2015 12:29,7932.5,120
11/27/2015 12:44,7932.75,120
11/27/2015 12:59,7933,120
11/27/2015 13:14,7933.25,90
11/27/2015 13:29,7933.5,90
11/27/2015 13:44,7933.75,90
11/27/2015 13:59,7934,90
11/27/2015 14:14,7934.25,70
11/27/2015 14:29,7934.5,70
11/27/2015 14:44,7934.75,70
11/27/2015 14:59,7935,70
11/27/2015 15:14,7935.25,60
11/27/2015 15:29,7935.5,60
11/27/2015 15:44,7935.75,60
11/27/2015 15:59,7936,60
11/27/2015 16:14,7936.25,20
11/27/2015 16:29,7936.5,20
11/27/2015 16:44,7936.75,20
11/27/2015 16:59,7937,20
11/27/2015 17:14,7937.25,0
11/27/2015 17:29,7937.5,0
11/27/2015 17:44,7937.75,0
11/27/2015 17:59,7938,0
11/27/2015 18:14,7938.25,0
11/27/2015 18:29,7938.5,0
11/27/2015 18:44,7938.75,0
11/27/2015 18:59,7939,0
11/27/2015 19:14,7939.25,0
11/27/2015 19:29,7939.5,0
11/27/2015 19:44,7939.75,0
11/27/2015 19:59,7940,0
11/27/2015 20:14,7940.25,0
11/27/2015 20:29,7940.5,0
11/27/2015 20:44,7940.75,0
11/27/2015 20:59,7941,0
11/27/2015 21:14,7941.25,0
11/27/2015 21:29,7941.5,0
11/27/2015 21:44,7941.75,0
11/27/2015 21:59,7942,0
11/27/2015 22:14,7942.25,0
11/27/2015 22:29,7942.5,0
11/27/2015 22:44,7942.75,0
11/27/2015 22:59,7943,0
11/27/2015 23:14,7943.25,0
11/27/2015 23:29,7943.5,0
11/27/2015 23:44,7943.75,0
11/27/2015 23:59,7944,0
11/28/2015 0:14,7944.25,0
11/28/2015 0:29,7944.5,0
11/28/2015 0:44,7944.75,0
11/28/2015 0:59,7945,0
11/28/2015 1:14,7945.25,0
11/28/2015 1:29,7945.5,0
11/28/2015 1:44,7945.75,0
11/28/2015 1:59,7946,0
11/28/2015 2:14,7946.25,0
11/28/2015 2:29,7946.5,0
11/28/2015 2:44,7946.75,0
11/28/2015 2:59,7947,0
11/28/2015 3:14,7947.25,0
11/28/2015 3:29,7947.5,0
11/28/2015 3:44,7947.75,0
11/28/2015 3:59,7948,0
11/28/2015 4:14,7948.25,0
11/28/2015 4:29,7948.5,0
11/28/2015 4:44,7948.75,0
11/28/2015 4:59,7949,0
11/28/2015 5:14,7949.25,0
11/28/2015 5:29,7949.5,0
11/28/2015 5:44,7949.75,0
11/28/2015 5:59,7950,0
11/28/2015 6:14,7950.25,0
11/28/2015 6:29,7950.5,0
11/28/2015 6:44,7950.75,0
11/28/2015 6:59,7951,0
11/28/2015 7:14,7951.25,0
11/28/2015 7:29,7951.5,0
11/28/2015 7:44,7951.75,0
11/28/2015 7:59,7952,0
11/28/2015 8:14,7952.25,30
11/28/2015 8:29,7952.5,30
11/28/2015 8:44,7952.75,30
11/28/2015 8:59,7953,30
11/28/2015 9:14,7953.25,250
11/28/2015 9:29,7953.5,250
11/28/2015 9:44,7953.75,250
11/28/2015 9:59,7954,250
11/28/2015 10:14,7954.25,410
11/28/2015 10:29,7954.5,410
11/28/2015 10:44,7954.75,410
11/28/2015 10:59,7955,410
11/28/2015 11:14,7955.25,520
11/28/2015 11:29,7955.5,520
11/28/2015 11:44,7955.75,520
11/28/2015 11:59,7956,520
11/28/2015 12:14,7956.25,660
11/28/2015 12:29,7956.5,660
11/28/2015 12:44,7956.75,660
11/28/2015 12:59,7957,660
11/28/2015 13:14,7957.25,680
11/28/2015 13:29,7957.5,680
11/28/2015 13:44,7957.75,680
11/28/2015 13:59,7958,680
11/28/2015 14:14,7958.25,520
11/28/2015 14:29,7958.5,520
11/28/2015 14:44,7958.75,520
11/28/2015 14:59,7959,520
11/28/2015 15:14,7959.25,360
11/28/2015 15:29,7959.5,360
11/28/2015 15:44,7959.75,360
11/28/2015 15:59,7960,360
11/28/2015 16:14,7960.25,140
11/28/2015 16:29,7960.5,140
11/28/2015 16:44,7960.75,140
11/28/2015 16:59,7961,140
11/28/2015 17:14,7961.25,0
11/28/2015 17:29,7961.5,0
11/28/2015 17:44,7961.75,0
11/28/2015 17:59,7962,0
11/28/2015 18:14,7962.25,0
11/28/2015 18:29,7962.5,0
11/28/2015 18:44,7962.75,0
11/28/2015 18:59,7963,0
11/28/2015 19:14,7963.25,0
11/28/2015 19:29,7963.5,0
11/28/2015 19:44,7963.75,0
11/28/2015 19:59,7964,0
11/28/2015 20:14,7964.25,0
11/28/2015 20:29,7964.5,0
11/28/2015 20:44,7964.75,0
11/28/2015 20:59,7965,0
11/28/2015 21:14,7965.25,0
11/28/2015 21:29,7965.5,0
11/28/2015 21:44,7965.75,0
11/28/2015 21:59,7966,0
11/28/2015 22:14,7966.25,0
11/28/2015 22:29,7966.5,0
11/28/2015 22:44,7966.75,0
11/28/2015 22:59,7967,0
11/28/2015 23:14,7967.25,0
11/28/2015 23:29,7967.5,0
11/28/2015 23:44,7967.75,0
11/28/2015 23:59,7968,0
11/29/2015 0:14,7968.25,0
11/29/2015 0:29,7968.5,0
11/29/2015 0:44,7968.75,0
11/29/2015 0:59,7969,0
11/29/2015 1:14,7969.25,0
11/29/2015 1:29,7969.5,0
11/29/2015 1:44,7969.75,0
11/29/2015 1:59,7970,0
11/29/2015 2:14,7970.25,0
11/29/2015 2:29,7970.5,0
11/29/2015 2:44,7970.75,0
11/29/2015 2:59,7971,0
11/29/2015 3:14,7971.25,0
11/29/2015 3:29,7971.5,0
11/29/2015 3:44,7971.75,0
11/29/2015 3:59,7972,0
11/29/2015 4:14,7972.25,0
11/29/2015 4:29,7972.5,0
11/29/2015 4:44,7972.75,0
11/29/2015 4:59,7973,0
11/29/2015 5:14,7973.25,0
11/29/2015 5:29,7973.5,0
11/29/2015 5:44,7973.75,0
11/29/2015 5:59,7974,0
11/29/2015 6:14,7974.25,0
11/29/2015 6:29,7974.5,0
11/29/2015 6:44,7974.75,0
11/29/2015 6:59,7975,0
11/29/2015 7:14,7975.25,0
11/29/2015 7:29,7975.5,0
11/29/2015 7:44,7975.75,0
11/29/2015 7:59,7976,0
11/29/2015 8:14,7976.25,100
11/29/2015 8:29,7976.5,100
11/29/2015 8:44,7976.75,100
11/29/2015 8:59,7977,100
11/29/2015 9:14,7977.25,220
11/29/2015 9:29,7977.5,220
11/29/2015 9:44,7977.75,220
11/29/2015 9:59,7978,220
11/29/2015 10:14,7978.25,360
11/29/2015 10:29,7978.5,360
11/29/2015 10:44,7978.75,360
11/29/2015 10:59,7979,360
11/29/2015 11:14,7979.25,510
11/29/2015 11:29,7979.5,510
11/29/2015 11:44,7979.75,510
11/29/2015 11:59,7980,510
11/29/2015 12:14,7980.25,610
11/29/2015 12:29,7980.5,610
11/29/2015 12:44,7980.75,610
11/29/2015 12:59,7981,610
11/29/2015 13:14,7981.25,710
11/29/2015 13:29,7981.5,710
11/29/2015 13:44,7981.75,710
11/29/2015 13:59,7982,710
11/29/2015 14:14,7982.25,900
11/29/2015 14:29,7982.5,900
11/29/2015 14:44,7982.75,900
11/29/2015 14:59,7983,900
11/29/2015 15:14,7983.25,480
11/29/2015 15:29,7983.5,480
11/29/2015 15:44,7983.75,480
11/29/2015 15:59,7984,480
11/29/2015 16:14,7984.25,80
11/29/2015 16:29,7984.5,80
11/29/2015 16:44,7984.75,80
11/29/2015 16:59,7985,80
11/29/2015 17:14,7985.25,0
11/29/2015 17:29,7985.5,0
11/29/2015 17:44,7985.75,0
11/29/2015 17:59,7986,0
11/29/2015 18:14,7986.25,0
11/29/2015 18:29,7986.5,0
11/29/2015 18:44,7986.75,0
11/29/2015 18:59,7987,0
11/29/2015 19:14,7987.25,0
11/29/2015 19:29,7987.5,0
11/29/2015 19:44,7987.75,0
11/29/2015 19:59,7988,0
11/29/2015 20:14,7988.25,0
11/29/2015 20:29,7988.5,0
11/29/2015 20:44,7988.75,0
11/29/2015 20:59,7989,0
11/29/2015 21:14,7989.25,0
11/29/2015 21:29,7989.5,0
11/29/2015 21:44,7989.75,0
11/29/2015 21:59,7990,0
11/29/2015 22:14,7990.25,0
11/29/2015 22:29,7990.5,0
11/29/2015 22:44,7990.75,0
11/29/2015 22:59,7991,0
11/29/2015 23:14,7991.25,0
11/29/2015 23:29,7991.5,0
11/29/2015 23:44,7991.75,0
11/29/2015 23:59,7992,0
11/30/2015 0:14,7992.25,0
11/30/2015 0:29,7992.5,0
11/30/2015 0:44,7992.75,0
11/30/2015 0:59,7993,0
11/30/2015 1:14,7993.25,0
11/30/2015 1:29,7993.5,0
11/30/2015 1:44,7993.75,0
11/30/2015 1:59,7994,0
11/30/2015 2:14,7994.25,0
11/30/2015 2:29,7994.5,0
11/30/2015 2:44,7994.75,0
11/30/2015 2:59,7995,0
11/30/2015 3:14,7995.25,0
11/30/2015 3:29,7995.5,0
11/30/2015 3:44,7995.75,0
11/30/2015 3:59,7996,0
11/30/2015 4:14,7996.25,0
11/30/2015 4:29,7996.5,0
11/30/2015 4:44,7996.75,0
11/30/2015 4:59,7997,0
11/30/2015 5:14,7997.25,0
11/30/2015 5:29,7997.5,0
11/30/2015 5:44,7997.75,0
11/30/2015 5:59,7998,0
11/30/2015 6:14,7998.25,0
11/30/2015 6:29,7998.5,0
11/30/2015 6:44,7998.75,0
11/30/2015 6:59,7999,0
11/30/2015 7:14,7999.25,0
11/30/2015 7:29,7999.5,0
11/30/2015 7:44,7999.75,0
11/30/2015 7:59,8000,0
11/30/2015 8:14,8000.25,100
11/30/2015 8:29,8000.5,100
11/30/2015 8:44,8000.75,100
11/30/2015 8:59,8001,100
11/30/2015 9:14,8001.25,530
11/30/2015 9:29,8001.5,530
11/30/2015 9:44,8001.75,530
11/30/2015 9:59,8002,530
11/30/2015 10:14,8002.25,970
11/30/2015 10:29,8002.5,970
11/30/2015 10:44,8002.75,970
11/30/2015 10:59,8003,970
11/30/2015 11:14,8003.25,820
11/30/2015 11:29,8003.5,820
11/30/2015 11:44,8003.75,820
11/30/2015 11:59,8004,820
11/30/2015 12:14,8004.25,650
11/30/2015 12:29,8004.5,650
11/30/2015 12:44,8004.75,650
11/30/2015 12:59,8005,650
11/30/2015 13:14,8005.25,540
11/30/2015 13:29,8005.5,540
11/30/2015 13:44,8005.75,540
11/30/2015 13:59,8006,540
11/30/2015 14:14,8006.25,500
11/30/2015 14:29,8006.5,500
11/30/2015 14:44,8006.75,500
11/30/2015 14:59,8007,500
11/30/2015 15:14,8007.25,250
11/30/2015 15:29,8007.5,250
